,ticker,data,abertura,maximo,minimo,medio,fechamento,volume
1828,GOAU4,2023-10-17,9.39925307,9.45306559,9.29162804,9.37234681,9.34544056,73425406.0
1829,GOAU4,2023-10-18,9.29162804,9.3185343,9.04050296,9.11225299,9.05844047,87925864.0
1830,GOAU4,2023-10-19,9.06740921,9.23781553,9.0135967,9.14812799,9.10328424,103493787.0
1831,GOAU4,2023-10-20,9.05844047,9.10328424,8.93287793,8.98669045,8.99565919,105841917.0
1832,GOAU4,2023-10-23,8.95081544,9.21090927,8.92390917,9.10328424,9.15709676,104027609.0
1833,GOAU4,2023-10-24,9.2826593,9.2826593,9.04947171,9.08534672,9.05844047,72920226.0
1834,GOAU4,2023-10-25,9.11225299,9.12122174,8.96875294,9.0135967,9.03153421,48304574.0
1835,GOAU4,2023-10-26,9.03153421,9.21987802,9.00462795,9.13915925,9.18400301,59990020.0
1836,GOAU4,2023-10-27,9.21987802,9.30956555,9.13915925,9.21090927,9.18400301,55809509.0
1837,GOAU4,2023-10-30,9.21987802,9.29162804,9.13019049,9.19297176,9.22884678,52099968.0
1838,GOAU4,2023-10-31,9.26472179,9.30956555,9.1660655,9.23781553,9.26472179,164682751.0
1839,GOAU4,2023-11-01,9.26472179,9.42615933,9.22884678,9.33647181,9.42615933,114865557.0
1840,GOAU4,2023-11-03,9.61450315,9.72212818,9.55172187,9.66831566,9.72212818,81240916.0
1841,GOAU4,2023-11-06,9.73109693,9.86562823,9.66831566,9.76697195,9.75800319,66747077.0
1842,GOAU4,2023-11-07,9.91944075,10.20644084,9.84769072,9.96428451,9.91047199,358098243.0
1843,GOAU4,2023-11-08,10.00015952,10.04500329,9.86562823,9.9284095,9.86562823,169071807.0
1844,GOAU4,2023-11-09,9.9284095,10.06294079,9.7938782,9.91047199,9.89253449,164054829.0
1845,GOAU4,2023-11-10,9.94634701,10.31406587,9.94634701,10.16159707,10.29612837,132920070.0
1846,GOAU4,2023-11-13,10.35890964,10.47550343,10.20644084,10.28715962,10.27819087,380827158.0
1847,GOAU4,2023-11-14,10.33200338,10.68178474,10.31406587,10.58312846,10.59209721,298564518.0
1848,GOAU4,2023-11-16,10.78044103,10.86115981,10.61003471,10.73559727,10.73559727,319434524.0
1849,GOAU4,2023-11-17,10.83425354,10.98672235,10.78940978,10.90600357,10.93290983,250174981.0
1850,GOAU4,2023-11-20,10.6910818,10.80760586,10.34150965,10.50658539,10.42890269,481593112.0
1851,GOAU4,2023-11-21,10.42890269,10.55513708,10.34150965,10.47745437,10.48716471,179349916.0
1852,GOAU4,2023-11-22,10.5357164,10.60368876,10.4580337,10.52600606,10.49687504,127412350.0
1853,GOAU4,2023-11-23,10.51629572,10.60368876,10.44832337,10.50658539,10.48716471,62087619.0
1854,GOAU4,2023-11-24,10.44832337,10.48716471,10.11817188,10.24440627,10.13759255,131115744.0
1855,GOAU4,2023-11-27,10.17643391,10.21527525,10.05990985,10.15701323,10.16672357,118261107.0
1856,GOAU4,2023-11-28,10.13759255,10.23469594,10.06962019,10.17643391,10.16672357,74911622.0
1857,GOAU4,2023-11-29,10.19585458,10.27353728,10.05019951,10.11817188,10.10846154,94533927.0
1858,GOAU4,2023-11-30,10.14730289,10.15701323,9.96280648,10.03077884,9.98222715,132448643.0
1859,GOAU4,2023-12-01,10.05990985,10.14730289,9.91425479,10.05019951,10.0987512,102467551.0
1860,GOAU4,2023-12-04,10.07933052,10.10846154,9.96280648,10.03077884,10.04048918,81328982.0
1861,GOAU4,2023-12-05,10.07933052,10.0987512,9.95309614,10.03077884,10.0987512,66637764.0
1862,GOAU4,2023-12-06,10.17643391,10.19585458,9.96280648,10.05019951,9.98222715,81861161.0
1863,GOAU4,2023-12-07,10.04048918,10.0987512,9.92396512,10.00164783,9.95309614,70742467.0
1864,GOAU4,2023-12-08,9.97251681,10.05019951,9.86570309,9.98222715,9.99193748,93151214.0
